"css-901oao","css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao 2","css-901oao 3","css-901oao 4","css-4rbku5 href 4","css-4rbku5","css-901oao 5","css-4rbku5 href 5","css-9pa8cd src 2","css-901oao 6","css-901oao 7","css-901oao 8","css-901oao 9","css-4rbku5 href 7","css-901oao 10","css-4rbku5 2","css-4rbku5 href 8","css-901oao 11","r-1p0dtai src","css-4rbku5 5","css-4rbku5 href 10","css-4rbku5 href 11","css-9pa8cd src 3","css-9pa8cd src 4"
", la puerta de México, estamos recogiendo el sentir del pueblo en busca de nuevos horizontes.

Atesoro cada una de sus historias, anhelos y convicciones para seguir trabajando y legislando por","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1528414952557518850","22 may. 2022","Desde","https://twitter.com/sasildeleon/status/1528414952557518850/photo/1","https://pbs.twimg.com/media/FTYFSojXoAAeNTo?format=jpg&name=small","","3","6","26","https://twitter.com/sasildeleon/status/1528414952557518850/analytics","","#Suchiate","https://twitter.com/hashtag/Suchiate?src=hashtag_click","","","","","https://twitter.com/sasildeleon/status/1528414952557518850/photo/2","https://pbs.twimg.com/media/FTYFS4WWYAAty0s?format=jpg&name=360x360","https://pbs.twimg.com/media/FTYFTJYXoAAokJi?format=jpg&name=360x360"
"La pasamos maravillosamente en la celebración por el día de las madres. ¡Estoy tan agradecida por los bellos momentos!","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1528193931745185794","21 may. 2022","En el municipio de Las Margaritas fui sorprendida por Santiago, quien me regaló un ramo de flores.","https://twitter.com/sasildeleon/status/1528193931745185794/photo/1","https://pbs.twimg.com/media/FTUxjK5XsAAVAun?format=jpg&name=small","","4","19","","https://twitter.com/sasildeleon/status/1528193931745185794/analytics","","","","","","","","https://twitter.com/sasildeleon/status/1528193931745185794/photo/2","https://pbs.twimg.com/media/FTUxjK6XwAI3DPM?format=jpg&name=360x360","https://pbs.twimg.com/media/FTUxp7-XsAYRrVA?format=jpg&name=360x360"
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1528165167246319620","21 may. 2022","Más de 2 mil personas acudieron a nuestra celebración a las madres en el municipio de Comitán. Guardo en mi memoria el cariño y las palabras con las que me acompañaron. ¡Muchas gracias!","https://twitter.com/sasildeleon/status/1528165167246319620/photo/1","https://pbs.twimg.com/media/FTUiFg1XwAAvFp6?format=jpg&name=small","","5","14","","https://twitter.com/sasildeleon/status/1528165167246319620/analytics","","","","","","","","https://twitter.com/sasildeleon/status/1528165167246319620/photo/2","https://pbs.twimg.com/media/FTUiGuKXwAARb2b?format=jpg&name=small",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1528116918929989634","21 may. 2022","La mayor riqueza de un estado reside en su gente, en sus costumbres, en su manera de afrontar la vida y convertirse cada día en mejores personas, sacando siempre adelante a las y los suyos.","https://twitter.com/sasildeleon/status/1528116918929989634/photo/1","https://pbs.twimg.com/media/FTT2PRdWQAAaABb?format=jpg&name=small","","5","9","","https://twitter.com/sasildeleon/status/1528116918929989634/analytics","","","","","","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1528058875643043845","21 may. 2022","Escuchar las ideas y planteamientos que me comparten en cada recorrido, me aporta un valioso conocimiento para nuestra labor.

¡Agradezco el cariño y la cálida bienvenida al municipio de Tzinil, en Socoltenango!","https://twitter.com/sasildeleon/status/1528058875643043845/photo/1","https://pbs.twimg.com/media/FTTBaNCWIAAO--t?format=jpg&name=small","","6","12","","https://twitter.com/sasildeleon/status/1528058875643043845/analytics","","","","","","","","https://twitter.com/sasildeleon/status/1528058875643043845/photo/2","https://pbs.twimg.com/media/FTTBb6rXsAARrNa?format=jpg&name=small",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1527806641713946626","20 may. 2022","Estos primeros días de recorrido he podido escuchar de nuevo el sentir de las mujeres chiapanecas y permitirme soñar juntas un mejor futuro.

Sus anhelos y su cariño sincero me inspiran, y refuerzan mi compromiso por seguir legislando a favor de su bienestar y el de sus familias.","","https://pbs.twimg.com/ext_tw_video_thumb/1527806579122348032/pu/img/XCr3n2pQwtxzFnv5.jpg","","5","11","","https://twitter.com/sasildeleon/status/1527806641713946626/analytics","","","","","blob:https://twitter.com/6814df76-7b23-49b4-b42b-1a17ac5c0c73","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1527774618554990592","20 may. 2022","Fue un gusto contar con la presencia de tantas madres de familia en nuestra celebración en su honor en el municipio de Villaflores. ¡Infinitas gracias!

No tengo duda, el trabajo legislativo exige conocer de cerca el sentir de la gente.","https://twitter.com/sasildeleon/status/1527774618554990592/photo/1","https://pbs.twimg.com/media/FTO-4lMVUAA3UpX?format=jpg&name=small","","3","12","","https://twitter.com/sasildeleon/status/1527774618554990592/analytics","","","","","","","","https://twitter.com/sasildeleon/status/1527774618554990592/photo/2","https://pbs.twimg.com/media/FTO-4lLUYAAMoAn?format=jpg&name=360x360","https://pbs.twimg.com/media/FTO-4lKVUAAiKGg?format=jpg&name=360x360"
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1527698914006147072","20 may. 2022","La formación de hijas e hijos, con dedicación y principios, juega un papel fundamental en la construcción de una sociedad más igualitaria.","https://twitter.com/sasildeleon/status/1527698914006147072/photo/1","https://pbs.twimg.com/media/FTN6EN-WQAMKa7Q?format=jpg&name=small","","1","2","18","https://twitter.com/sasildeleon/status/1527698914006147072/analytics","","","","","","","","","",""
",","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1526053414685270016","15 may. 2022","Estuve con mis amigos de los municipios de","https://twitter.com/sasildeleon/status/1526053414685270016/photo/1","https://pbs.twimg.com/media/FS2heWhWYAExIeK?format=jpg&name=360x360","y","2","3","9","https://twitter.com/sasildeleon/status/1526053414685270016/analytics","","#Reforma","https://twitter.com/hashtag/Reforma?src=hashtag_click",". Me gusta estar cerca de la gente, escuchando y recogiendo el sentir de mujeres y hombres que trabajan todos los días para sacar adelante a sus familias. ¡Gracias a todas y todos!","","","","https://twitter.com/sasildeleon/status/1526053414685270016/photo/2","https://pbs.twimg.com/media/FS2heWmXEAEwS5h?format=jpg&name=small","https://pbs.twimg.com/media/FS2heWlWAAA3BFF?format=jpg&name=360x360"
",","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1525665184035086336","14 may. 2022","Hoy visité a mis amigas y amigos de","https://twitter.com/sasildeleon/status/1525665184035086336/photo/1","https://pbs.twimg.com/media/FSxAYrHXsAA890v?format=jpg&name=small","","1","4","15","https://twitter.com/sasildeleon/status/1525665184035086336/analytics","","#Ixtapa","https://twitter.com/hashtag/Ixtapa?src=hashtag_click","","","","","https://twitter.com/sasildeleon/status/1525665184035086336/photo/2","https://pbs.twimg.com/media/FSxAYrSXwAAvBIf?format=jpg&name=360x360","https://pbs.twimg.com/media/FSxAYrRWYAABmyv?format=jpg&name=small"
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1524179933844713473","10 may. 2022","A todas las mamás de Chiapas quiero agradecerles por su corazón bondadoso, esfuerzo, cariño y lucha. Hoy las celebramos con mucho amor. ¡Feliz día de las madres!","","https://pbs.twimg.com/ext_tw_video_thumb/1524179766076710913/pu/img/-g_1LM91usQ5KJC8.jpg","","3","14","","https://twitter.com/sasildeleon/status/1524179933844713473/analytics","","","","","blob:https://twitter.com/dcdcfd75-8359-481c-afc0-5c69aa597065","","","","",""
", el Dr.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1521551441915260929","3 may. 2022","Con mucho aprecio envío mis felicitaciones al Gobernador de nuestro estado de","https://twitter.com/sasildeleon/status/1521551441915260929/photo/1","https://pbs.twimg.com/media/FR2iIWLWUAMY-LR?format=jpg&name=small","","1","15","","https://twitter.com/sasildeleon/status/1521551441915260929/analytics","","#Chiapas","https://twitter.com/hashtag/Chiapas?src=hashtag_click","","","@RutilioEscandon","https://twitter.com/RutilioEscandon","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1520540927600865284","30 abr. 2022","Feliz día a todas las niñas y niños de México y de Chiapas. Es la etapa más bonita, por lo tanto merecen que todas y todos garanticemos que la vivan felices, seguros y llenos de esa energía que contagia. ¡Qué vivan las niñas y niños!","https://twitter.com/sasildeleon/status/1520540927600865284/photo/1","https://pbs.twimg.com/media/FRoL3alXIAAEhhW?format=jpg&name=small","","1","11","","https://twitter.com/sasildeleon/status/1520540927600865284/analytics","","","","","","","","","",""
"terminó, pero el trabajo a favor de la transformación de nuestro país continua. El diálogo y el consenso deben de anteponerse para alcanzar acuerdos por el bien de México.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1520072799179661313","29 abr. 2022","El periodo ordinario del","https://twitter.com/sasildeleon/status/1520072799179661313/photo/1","https://pbs.twimg.com/media/FRhh_a1XIAAwZJz?format=jpg&name=small","","1","3","18","https://twitter.com/sasildeleon/status/1520072799179661313/analytics","","","","","","@senadomexicano","https://twitter.com/senadomexicano","https://twitter.com/sasildeleon/status/1520072799179661313/photo/2","https://pbs.twimg.com/media/FRhiHXrWQAAduHA?format=jpg&name=small",""
". Como lo mencioné en tribuna, desde el poder legislativo seguiremos abonando al desarrollo de México, fortaleciendo el movimiento de transformación que vive nuestro país por el bien de la gente.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1519478719370436618","27 abr. 2022","Hoy culmina el periodo ordinario en el","","https://pbs.twimg.com/ext_tw_video_thumb/1519478133187039233/pu/img/84NFczPh-rUFebd_.jpg","","2","10","","https://twitter.com/sasildeleon/status/1519478719370436618/analytics","","","","0:58","blob:https://twitter.com/789c8b92-95af-452c-b7bf-dfb2189530a4","@senadomexicano","https://twitter.com/senadomexicano","","",""
"aprobamos la creación del Centro Nacional de Identificación Humana, un acto de dignidad con el que se brindará certeza y justicia a las víctimas y sus familiares.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1519452654002446337","27 abr. 2022","En el","https://twitter.com/sasildeleon/status/1519452654002446337/photo/1","https://pbs.twimg.com/media/FRYuH-LX0AIMmhK?format=jpg&name=small","","5","18","","https://twitter.com/sasildeleon/status/1519452654002446337/analytics","","","","","","@senadomexicano","https://twitter.com/senadomexicano","https://twitter.com/sasildeleon/status/1519452654002446337/photo/2","https://pbs.twimg.com/media/FRYuH-NXEAALEt2?format=jpg&name=360x360","https://pbs.twimg.com/media/FRYuH-MX0AA0rnj?format=jpg&name=360x360"
"ratificamos a Carlos Miguel Aysa González como embajador de México en la República Dominicana. Construir relaciones fraternas y de respeto es parte de la política que nuestro país ha tenido con naciones hermanas.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1519036158436589569","26 abr. 2022","En el","https://twitter.com/sasildeleon/status/1519036158436589569/photo/1","https://pbs.twimg.com/media/FRSyLIhWYAI6QXl?format=jpg&name=small","","1","3","8","https://twitter.com/sasildeleon/status/1519036158436589569/analytics","","","","","","@senadomexicano","https://twitter.com/senadomexicano","https://twitter.com/sasildeleon/status/1519036158436589569/photo/2","https://pbs.twimg.com/media/FRSyLIoWQAAQTWA?format=jpg&name=360x360","https://pbs.twimg.com/media/FRSyLIoXwAEW5ae?format=jpg&name=360x360"
"hasta el 29 de abril.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1519034357217955840","26 abr. 2022","Estuvimos en la inauguración de la exposición ""Alma Gitana"" de Alicia Gallegos junto a la artista, compañeras y compañeros Senadores. El arte es fundamental para construir el México que tanto anhelamos. La exposición se mantendrá en el","https://twitter.com/sasildeleon/status/1519034357217955840/photo/1","https://pbs.twimg.com/media/FRSv3tGXsAwHek_?format=jpg&name=360x360","","3","6","","https://twitter.com/sasildeleon/status/1519034357217955840/analytics","","","","","","@senadomexicano","https://twitter.com/senadomexicano","https://twitter.com/sasildeleon/status/1519034357217955840/photo/2","https://pbs.twimg.com/media/FRSv3tHXoAAsfy5?format=jpg&name=360x360","https://pbs.twimg.com/media/FRSv3tJWQAMTM0P?format=jpg&name=360x360"
